SESSION_ID	ACTION_ID	USER	DATE	TYPE	MESSAGE	V1	V2
3231	213773	Sanchez	23:59:55	DIRECT	COUNT	583	
3231	213774	Grant	00:02:53	DIRECT	COUNT	1450	
3231	213778	Sanchez	00:10:10	DIRECT	COUNT	659	
3231	213779	Grant	00:12:46	DIRECT	COUNT	673	
3231	213780	Grant	00:12:48	OFF	COUNT	0	
3231		Grant				POINTS_TOTAL	8,57 - 0	9	
3231		Wilburn				POINTS_TOTAL	8,31 - 0	8	
3231		Sanchez				POINTS_TOTAL	2,8 - 0	3	
3231		R'Nair				POINTS_TOTAL	4,04 - 0	4	
SESSION_ID	ACTION_ID	USER	DATE	TYPE	MESSAGE	V1	V2
3232	213769	Tone	23:53:12	DIRECT	COUNT	755	
3232	213772	Becks	23:54:36	DIRECT	COUNT	654	
3232	213775	Tone	00:03:11	OFF	OVERTIME	35	0,25
3232	213775	Tone	00:03:11	OFF	COUNT	0	
3232	213776	Tone	00:03:20	DIRECT	COUNT	769	
3232	213777	Becks	00:09:17	DIRECT	COUNT	753	
3232	213783	Tone	00:17:43	DIRECT	OVERTIME	26	0,25
3232	213783	Tone	00:17:43	DIRECT	COUNT	848	
3232	213784	Becks	00:25:45	OFF	OVERTIME	2	0,25
3232	213784	Becks	00:25:45	OFF	COUNT	0	
3232	213785	Becks	00:26:24	DIRECT	COUNT	638	
3232	213786	Tone	00:32:04	DIRECT	COUNT	767	
3232	213787	Becks	00:40:06	OFF	OVERTIME	2	0,25
3232	213787	Becks	00:40:06	OFF	COUNT	0	
3232	213788	Becks	00:42:00	DIRECT	COUNT	711	
3232	213789	Tone	00:46:33	DIRECT	COUNT	617	
3232	213790	Becks	00:54:34	OFF	OVERTIME	1	0,25
3232	213790	Becks	00:54:34	OFF	COUNT	0	
3232	213791	Becks	00:55:23	DIRECT	COUNT	537	
3232	213792	Tone	01:01:38	DIRECT	COUNT	828	
3232	213793	Becks	01:09:21	DIRECT	COUNT	753	
3232	213794	Tone	01:17:02	DIRECT	COUNT	830	
3232	213795	Becks	01:24:59	DIRECT	COUNT	714	
3232	213796	Tone	01:33:24	DIRECT	OVERTIME	25	0,25
3232	213796	Tone	01:33:24	DIRECT	COUNT	839	
3232	213797	Becks	01:41:28	OFF	OVERTIME	4	0,25
3232	213797	Becks	01:41:28	OFF	COUNT	0	
3232	213798	Becks	01:42:11	DIRECT	COUNT	719	
3232	213799	Tone	01:48:28	DIRECT	COUNT	706	
3232	213800	Becks	01:56:13	DIRECT	COUNT	409	
3232	213801	Tone	02:03:08	DIRECT	COUNT	674	
3232	213802	Becks	02:08:59	DIRECT	COUNT	470	
3232	213803	Tone	02:17:20	DIRECT	OVERTIME	21	0,25
3232	213803	Tone	02:17:20	DIRECT	COUNT	888	
3232		Tone				POINTS_TOTAL	8,85 - 1	8	
3232		Becks				POINTS_TOTAL	5,1 - 1	4	
SESSION_ID	ACTION_ID	USER	DATE	TYPE	MESSAGE	V1	V2
3233	213807	Wilburn	21:20:46	DIRECT	COUNT	920	
3233	214050	Becks	21:33:19	DIRECT	OVERTIME	153	1
3233	214050	Becks	21:33:19	DIRECT	COUNT	560	
3233	214053	Wilburn	21:37:14	DIRECT	COUNT	1129	
3233	214055	Becks	21:45:46	DIRECT	COUNT	552	
3233	214056	Enaan	21:47:02	DIRECT	COUNT	822	
3233	214057	Wilburn	21:50:36	DIRECT	COUNT	1005	
3233	214058	Becks	21:57:15	DIRECT	COUNT	617	
3233	214059	Enaan	22:03:16	DIRECT	COUNT	647	
3233	214060	Wilburn	22:05:26	DIRECT	COUNT	1262	
3233	214061	Becks	22:13:35	DIRECT	COUNT	731	
3233	214062	Enaan	22:18:38	DIRECT	COUNT	846	
3233	214063	Wilburn	22:25:09	DIRECT	COUNT	1387	
3233	214064	Becks	22:34:49	DIRECT	COUNT	744	
3233	214065	Enaan	22:42:10	DIRECT	COUNT	1318	
3233	214066	Wilburn	22:50:25	DIRECT	COUNT	1861	
3233	214067	Becks	23:00:09	DIRECT	COUNT	817	
3233	214068	Enaan	23:03:48	DIRECT	COUNT	1347	
3233	214069	Wilburn	23:13:54	OFF	OVERTIME	6	0,25
3233	214069	Wilburn	23:13:54	OFF	COUNT	0	
3233	214070	Wilburn	23:17:41	DIRECT	COUNT	2836	
3233	214071	Becks	23:27:41	OFF	COUNT	0	
3233	214072	Becks	23:29:05	DIRECT	COUNT	811	
3233	214073	Enaan	23:31:10	DIRECT	COUNT	1408	
3233	214074	Wilburn	23:41:12	OFF	OVERTIME	2	0,25
3233	214074	Wilburn	23:41:12	OFF	COUNT	0	
3233	214075	Wilburn	23:41:14	DIRECT	COUNT	2176	
3233	214076	Becks	23:51:16	OFF	OVERTIME	2	0,25
3233	214076	Becks	23:51:16	OFF	COUNT	0	
3233	214077	Becks	23:52:52	DIRECT	COUNT	713	
3233	214079	Enaan	23:56:36	DIRECT	COUNT	1509	
3233	214081	Wilburn	00:06:31	DIRECT	COUNT	2252	
3233	214086	Becks	00:16:34	OFF	OVERTIME	3	0,25
3233	214086	Becks	00:16:34	OFF	COUNT	0	
3233	214087	Becks	00:18:09	DIRECT	COUNT	1013	
3233	214088	Enaan	00:19:55	DIRECT	COUNT	843	
3233	214090	Wilburn	00:24:50	DIRECT	COUNT	1063	
3233	214092	Becks	00:33:50	DIRECT	COUNT	655	
3233	214094	Enaan	00:35:12	DIRECT	COUNT	436	
3233	214095	Enaan	00:35:14	OFF	COUNT	0	
3233	214096	Becks	00:37:53	OFF	COUNT	0	
3233	214097	Wilburn	00:39:41	DIRECT	COUNT	918	
3233	214098	Wilburn	00:39:43	OFF	COUNT	0	
3233		Wilburn				POINTS_TOTAL	10,28 - 0,5	10	
3233		Becks				POINTS_TOTAL	4,57 - 1,5	3	
3233		Enaan				POINTS_TOTAL	6,27 - 0	6	
SESSION_ID	ACTION_ID	USER	DATE	TYPE	MESSAGE	V1	V2
3234	214080	Grant	23:59:21	DIRECT	COUNT	638	
3234	214082	Wilde	00:08:49	DIRECT	COUNT	1136	
3234	214083	Stein	00:13:06	DIRECT	COUNT	1020	
3234	214084	Grant	00:15:08	DIRECT	COUNT	716	
3234	214085	Wilde	00:16:07	DIRECT	COUNT	59	
3234	214089	Wilde	00:23:17	DIRECT	COUNT	1063	
3234	214091	Stein	00:29:46	DIRECT	COUNT	925	
3234	214093	Grant	00:34:10	DIRECT	COUNT	667	
3234	214100	Wilde	00:43:35	OFF	COUNT	0	
3234	214101	Wilde	00:44:06	DIRECT	COUNT	1332	
3234	214102	Stein	00:53:04	DIRECT	COUNT	868	
3234	214103	Grant	00:55:00	DIRECT	COUNT	883	
3234	214104	Wilde	01:02:35	DIRECT	COUNT	951	
3234	214105	Stein	01:12:14	DIRECT	COUNT	684	
3234	214106	Grant	01:14:38	DIRECT	COUNT	749	
3234	214107	Wilde	01:23:22	DIRECT	COUNT	950	
3234	214108	Stein	01:30:38	DIRECT	COUNT	1032	
3234	214109	Grant	01:32:33	DIRECT	COUNT	1137	
3234	214110	Wilde	01:41:34	DIRECT	COUNT	1052	
3234	214111	Stein	01:51:41	OFF	OVERTIME	7	0,25
3234	214111	Stein	01:51:41	OFF	COUNT	0	
3234	214112	Stein	01:51:48	DIRECT	COUNT	1041	
3234	214113	Grant	01:54:25	DIRECT	COUNT	1352	
3234	214114	Wilde	02:03:51	OFF	COUNT	0	
3234	214115	Wilde	02:03:56	DIRECT	COUNT	1098	
3234	214116	Stein	02:12:28	DIRECT	COUNT	934	
3234	214117	Stein	02:12:29	OFF	COUNT	0	
3234	214118	Grant	02:14:32	DIRECT	COUNT	1428	
3234	214119	Grant	02:14:35	OFF	COUNT	0	
3234	214120	Wilde	02:24:04	DIRECT	COUNT	1238	
3234	214121	Wilde	02:24:08	OFF	COUNT	0	
3234	214122	Wilde	02:24:08	OFF	COUNT	0	
3234		Grant				POINTS_TOTAL	5,05 - 0	5	
3234		Wilde				POINTS_TOTAL	6,92 - 0	7	
3234		Stein				POINTS_TOTAL	4,73 - 0,25	4	
SESSION_ID	ACTION_ID	USER	DATE	TYPE	MESSAGE	V1	V2
3235	214125	Walker	16:11:02	DIRECT	COUNT	743	
3235	214128	Grant	16:16:27	DIRECT	COUNT	815	
3235	214131	Walker	16:21:56	DIRECT	COUNT	721	
3235	214132	Grant	16:27:34	DIRECT	COUNT	603	
3235	214133	Walker	16:35:19	DIRECT	COUNT	796	
3235	214134	Grant	16:41:37	DIRECT	COUNT	935	
3235	214135	Walker	16:51:43	OFF	OVERTIME	6	0,25
3235	214135	Walker	16:51:43	OFF	COUNT	0	
3235	214136	Walker	16:51:51	DIRECT	COUNT	989	
3235	214137	Grant	16:57:56	DIRECT	COUNT	842	
3235	214138	Walker	17:08:03	OFF	OVERTIME	7	0,25
3235	214138	Walker	17:08:03	OFF	COUNT	0	
3235	214139	Walker	17:10:24	DIRECT	COUNT	1148	
3235	214140	Grant	17:16:15	DIRECT	COUNT	783	
3235	214141	Wilde	17:16:22	DIRECT	COUNT	968	
3235	214144	Walker	17:27:54	DIRECT	OVERTIME	92	0,5
3235	214144	Walker	17:27:54	DIRECT	COUNT	1103	
3235	214145	Grant	17:34:12	DIRECT	COUNT	879	
3235	214146	Wilde	17:40:45	DIRECT	COUNT	932	
3235	214147	Walker	17:47:38	DIRECT	COUNT	636	
3235	214148	Grant	17:50:25	DIRECT	COUNT	797	
3235	214149	Wilde	17:56:59	DIRECT	COUNT	1066	
3235	214150	Walker	18:04:24	DIRECT	COUNT	833	
3235	214151	Walker	18:04:28	OFF	COUNT	0	
3235	214152	Grant	18:08:19	DIRECT	COUNT	1153	
3235	214153	Grant	18:08:20	OFF	COUNT	0	
3235	214154	Wilde	18:14:35	DIRECT	COUNT	698	
3235	214155	Wilde	18:14:40	OFF	COUNT	0	
3235	214156	Wilde	18:14:40	OFF	COUNT	0	
3235	214157	Wilde	18:14:40	OFF	COUNT	0	
3235	214158	Wilde	18:14:40	OFF	COUNT	0	
3235		Walker				POINTS_TOTAL	5,83 - 1	5	
3235		Grant				POINTS_TOTAL	5,72 - 0	6	
3235		Wilde				POINTS_TOTAL	3,31 - 0	3	
